CustomerID,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Region,Product_Category,Purchase_Frequency,Last_Purchase_Days,IsActive,Satisfaction_Score
3048,46.0,Female,35168.0,67,Platinum,East,Furniture,13,271,0,3
3049,47.0,Female,52387.0,2,Gold,South,Clothing,10,331,1,10
3050,56.0,Female,39564.0,25,Platinum,North,Clothing,12,194,1,2
3051,61.0,,53016.0,19,Platinum,South,Furniture,1,218,0,8
3052,64.0,Male,24270.0,40,Gold,South,Clothing,18,191,1,9
3053,42.0,Female,62108.0,2,Silver,South,Electronics,13,252,0,6
3054,54.0,Male,50498.0,83,Platinum,West,Electronics,4,226,0,4
3055,64.0,Male,83127.0,65,Basic,North,Electronics,6,1,0,6
3056,25.0,Male,69590.0,62,Basic,West,Clothing,18,133,0,7
3057,59.0,Male,58492.0,91,Gold,South,Furniture,5,90,1,8
3058,33.0,Male,48140.0,54,Basic,East,Electronics,18,6,0,3
3059,25.0,Male,39055.0,45,Gold,South,Groceries,5,244,1,6
3060,18.0,Female,64136.0,49,Gold,North,Electronics,7,133,0,10
3061,61.0,Female,46557.0,99,Platinum,East,Furniture,9,116,1,6
3062,22.0,Female,,69,Gold,North,Electronics,3,73,1,10
3063,20.0,Male,56012.0,38,Gold,South,Groceries,12,156,1,7
3064,18.0,Female,56119.0,4,Silver,North,Electronics,14,211,1,4
3065,21.0,Female,58917.0,17,Platinum,West,Electronics,8,69,1,6
3066,57.0,Female,36205.0,53,Basic,East,Furniture,12,300,0,2
3067,52.0,Male,34667.0,85,Silver,North,Electronics,7,144,1,8
3068,49.0,Female,34149.0,53,Silver,East,Electronics,9,199,1,3
3069,59.0,Male,65712.0,31,Platinum,East,Clothing,12,206,1,9
3070,51.0,Female,35814.0,22,Platinum,South,Furniture,4,201,0,8
3071,60.0,Male,37682.0,11,Silver,South,Furniture,5,239,0,6
3072,42.0,Male,58062.0,34,Platinum,East,Furniture,9,68,0,10
3073,27.0,Male,46219.0,15,Platinum,North,Furniture,7,171,0,2
3074,38.0,Female,44303.0,10,Gold,East,Electronics,14,297,0,8
3075,63.0,Female,43001.0,96,Platinum,South,Groceries,17,70,0,6
3076,56.0,Male,15115.0,53,Gold,North,Groceries,1,287,1,1
3077,44.0,Female,35496.0,48,Silver,East,Clothing,15,17,0,6
3078,44.0,Male,67723.0,31,Silver,South,Electronics,15,137,1,5
3079,19.0,,41909.0,37,Basic,East,Furniture,1,219,1,6
3080,58.0,Female,21492.0,28,Platinum,East,Furniture,15,311,1,1
3081,65.0,Female,34880.0,31,Silver,East,Groceries,2,6,1,4
3082,30.0,Female,55397.0,70,Gold,North,Clothing,4,198,1,7
3083,26.0,Male,55100.0,14,Silver,South,Electronics,17,132,1,5
3084,69.0,Male,45585.0,87,Platinum,South,Clothing,16,363,0,6
3085,53.0,Female,39661.0,16,Basic,West,Electronics,18,344,1,2
3086,39.0,Male,28967.0,25,Basic,East,Clothing,16,184,0,8
3087,59.0,Female,,39,Silver,East,Clothing,8,18,1,10
3088,43.0,Male,62568.0,66,Basic,West,Furniture,6,213,1,4
3089,29.0,Female,69333.0,38,Platinum,East,Groceries,2,48,1,6
3090,34.0,Female,33341.0,41,Platinum,North,Furniture,19,29,1,3
3091,,,70482.0,98,Basic,West,Groceries,13,153,0,9
3092,31.0,Female,49150.0,40,Gold,South,Clothing,6,332,0,8
3093,51.0,Female,50398.0,64,Basic,East,Electronics,6,238,0,6
3094,37.0,Male,63403.0,89,Basic,South,Furniture,13,319,0,9
3095,28.0,Female,41885.0,100,Silver,East,Electronics,1,265,1,10
3096,33.0,Male,17542.0,16,Gold,West,Furniture,9,199,1,9
3097,68.0,Female,60572.0,82,Basic,South,Furniture,12,14,0,2
3098,48.0,,55228.0,77,Silver,East,Furniture,12,276,1,9
3099,23.0,Female,44595.0,59,Silver,North,Electronics,4,10,1,8
3100,36.0,Female,59337.0,91,Silver,West,Furniture,19,139,0,2
3101,54.0,Female,62404.0,98,Platinum,East,Furniture,16,167,0,9
3102,21.0,Female,27319.0,11,Silver,East,Furniture,12,147,1,5
3103,64.0,Male,50337.0,1,Silver,East,Electronics,1,245,0,9
3104,21.0,Male,15836.0,13,Platinum,West,Furniture,4,70,1,3
3105,37.0,Male,48144.0,30,Platinum,East,Electronics,9,328,1,4
3106,27.0,Male,44408.0,69,Silver,East,Groceries,7,321,1,1
3107,41.0,Male,57378.0,18,Basic,South,Furniture,10,104,1,5
3108,52.0,Male,33904.0,78,Gold,South,Clothing,13,229,1,7
3109,43.0,Male,,13,Platinum,West,Groceries,8,316,1,7
3110,54.0,Female,1759.0,32,Gold,West,Electronics,10,138,1,6
3111,55.0,Female,58362.0,71,Platinum,North,Clothing,10,319,0,6
3112,38.0,Female,48674.0,72,Silver,East,Electronics,8,36,0,8
3113,57.0,Female,51308.0,50,Platinum,South,Electronics,15,118,0,10
3114,56.0,Male,27598.0,71,Silver,South,Furniture,1,255,0,9
3115,38.0,Male,55970.0,80,Gold,East,Clothing,15,313,0,4
3116,27.0,Male,74791.0,31,Basic,East,Electronics,17,335,1,4
3117,55.0,Female,47226.0,51,Silver,West,Groceries,13,20,1,8
3118,63.0,Male,59751.0,27,Gold,North,Furniture,12,298,0,5
3119,21.0,Female,36940.0,60,Gold,North,Groceries,3,21,1,10
3120,62.0,Male,48847.0,33,Platinum,West,Groceries,19,256,0,9
3121,37.0,Male,27029.0,53,Silver,West,Furniture,5,248,1,6
3122,34.0,Male,61821.0,93,Gold,South,Electronics,3,166,1,9
3123,24.0,Male,52397.0,72,Basic,West,Groceries,5,349,1,4
3124,21.0,Female,31710.0,33,Platinum,North,Electronics,9,255,0,1
3125,46.0,Female,37972.0,41,Platinum,South,Electronics,6,78,1,4
3126,31.0,Male,50916.0,19,Gold,North,Furniture,16,280,0,9
3127,20.0,Female,63857.0,85,Silver,East,Groceries,10,282,1,7
3128,41.0,Male,72192.0,41,Platinum,North,Groceries,16,34,0,6
3129,54.0,Male,47988.0,85,Silver,South,Furniture,3,99,0,2
3130,33.0,Male,29530.0,89,Gold,North,Electronics,18,143,0,4
3131,69.0,Male,53576.0,42,Gold,South,Electronics,11,55,1,1
3132,21.0,Female,76773.0,23,Silver,South,Furniture,19,3,1,3
3133,41.0,Male,25658.0,75,Basic,West,Electronics,15,332,1,2
3134,51.0,Male,35681.0,33,Platinum,North,Electronics,11,219,1,4
3135,47.0,Female,59164.0,20,Gold,West,Groceries,10,211,0,4
3136,35.0,Male,52303.0,25,Basic,West,Electronics,9,305,1,9
3137,36.0,,,90,Basic,North,Electronics,3,149,0,7
3138,48.0,Male,53301.0,52,Silver,South,Electronics,9,232,0,3
3139,36.0,Male,64663.0,12,Silver,East,Electronics,18,88,1,7
3140,66.0,Male,48524.0,32,Silver,North,Furniture,12,211,0,8
3141,63.0,Male,47209.0,33,Basic,West,Furniture,16,223,1,7
3142,36.0,Male,58835.0,74,Platinum,West,Furniture,4,296,1,8
3143,39.0,Male,45942.0,68,Silver,South,Electronics,1,148,1,9
3144,41.0,Female,67137.0,15,Platinum,West,Furniture,13,207,0,1
3145,62.0,Male,80401.0,51,Silver,East,Clothing,8,360,1,10
3146,29.0,Female,36605.0,6,Basic,West,Clothing,6,227,0,6
3147,47.0,Female,31249.0,91,Platinum,South,Clothing,8,360,1,4
3148,55.0,Male,55575.0,69,Platinum,North,Groceries,19,184,1,1
3149,48.0,Female,30717.0,69,Basic,South,Electronics,12,41,1,2
3150,53.0,Male,30461.0,82,Platinum,West,Groceries,1,182,0,10
3151,36.0,Female,19261.0,92,Basic,South,Furniture,4,44,0,4
3152,65.0,Male,44266.0,35,,West,Electronics,13,210,0,1
3153,62.0,Female,49505.0,86,Gold,South,Clothing,17,337,1,6
3154,53.0,Female,42239.0,34,Silver,North,Electronics,19,250,1,1
3155,47.0,Male,70854.0,63,Gold,West,Groceries,19,84,0,9
3156,66.0,Female,69738.0,68,Basic,East,Furniture,5,139,1,10
3157,50.0,Male,78932.0,18,Basic,East,Furniture,11,231,1,3
3158,35.0,Male,50697.0,26,Platinum,East,Groceries,7,12,1,1
3159,69.0,Male,,86,Basic,East,Electronics,3,273,1,6
3160,66.0,Male,54632.0,97,Basic,West,Groceries,11,90,0,6
3161,45.0,Male,53125.0,61,Basic,West,Furniture,17,25,0,7
3162,64.0,Female,42989.0,78,Silver,North,Clothing,11,26,0,7
3163,28.0,Female,16052.0,95,Gold,South,Furniture,15,153,0,10
3164,62.0,Female,59559.0,74,Gold,West,Furniture,19,60,1,4
3165,50.0,Male,67312.0,88,Silver,East,Electronics,8,60,0,5
3166,34.0,Female,27115.0,85,Silver,West,Clothing,16,283,0,3
3167,23.0,,49854.0,48,Silver,East,Furniture,15,171,1,6
3168,21.0,Female,64874.0,72,Gold,North,Clothing,3,76,0,7
3169,37.0,Female,44607.0,96,Gold,South,Groceries,6,276,1,9
3170,65.0,Female,67896.0,31,Basic,West,Electronics,3,208,1,9
3171,64.0,Male,47895.0,34,Gold,South,Clothing,5,155,0,5
3172,44.0,Male,42122.0,87,Platinum,East,Clothing,1,180,0,4
3173,32.0,Female,68754.0,89,Gold,East,Electronics,14,82,0,7
3174,23.0,,35993.0,7,Silver,South,Groceries,12,10,1,3
3175,64.0,Male,39126.0,83,Gold,North,Clothing,13,243,1,4
3176,31.0,Female,36566.0,7,Basic,South,Electronics,14,178,0,9
3177,28.0,Female,32861.0,47,Gold,South,Furniture,12,286,1,5
3178,56.0,Male,,8,,West,Electronics,13,257,0,10
3179,26.0,Female,42305.0,78,Platinum,West,Furniture,6,310,1,7
3180,43.0,Male,57329.0,1,Silver,East,Clothing,15,4,0,2
3181,33.0,,23980.0,77,Platinum,West,Clothing,16,215,1,9
3182,22.0,Female,33161.0,3,Basic,North,Clothing,9,30,1,5
3183,69.0,Male,50773.0,53,Basic,North,Groceries,8,346,0,5
3184,,Male,72045.0,92,Gold,North,Groceries,5,65,1,4
3185,67.0,Male,55677.0,38,Basic,East,Furniture,15,124,0,8
3186,20.0,Female,41159.0,51,Basic,North,Electronics,7,285,1,4
3187,30.0,Female,27657.0,15,Silver,North,Furniture,17,153,0,2
3188,60.0,Female,40282.0,100,Silver,West,Electronics,16,40,0,5
3189,66.0,,49362.0,67,Gold,East,Clothing,11,26,0,3
3190,47.0,Male,,64,Gold,South,Electronics,7,273,1,4
3191,62.0,Female,31799.0,68,Gold,North,Groceries,11,159,0,3
3192,23.0,Female,38936.0,5,Gold,West,Electronics,2,189,1,7
3193,34.0,Female,46138.0,90,Silver,South,Electronics,2,264,0,6
3194,62.0,Female,49184.0,89,Gold,North,Clothing,6,69,1,2
3195,68.0,Male,40836.0,10,Gold,South,Clothing,3,1,0,8
3196,36.0,Male,57588.0,8,Basic,South,Groceries,1,79,1,5
3197,59.0,Male,51870.0,12,Gold,East,Electronics,16,228,1,6
3198,52.0,Female,44449.0,64,Platinum,East,Electronics,14,327,1,8
3199,63.0,Female,59656.0,59,Basic,North,Electronics,17,46,0,7
3200,43.0,Male,58429.0,67,Silver,North,Clothing,18,108,0,3
3201,68.0,Female,28193.0,91,Platinum,East,Groceries,4,355,1,2
3202,22.0,Female,49519.0,50,Gold,North,Electronics,3,124,1,3
3203,46.0,Male,63353.0,23,Basic,North,Electronics,8,148,1,8
3204,54.0,Male,65862.0,40,Gold,East,Electronics,4,252,0,4
3205,37.0,Female,55563.0,97,Basic,South,Electronics,15,2,0,8
3206,,Female,46500.0,78,Gold,North,Groceries,13,222,1,4
3207,38.0,Female,56319.0,87,Platinum,West,Groceries,14,189,0,7
3208,27.0,Male,62116.0,95,Silver,East,Groceries,14,71,0,6
3209,22.0,Male,51737.0,77,Platinum,North,Clothing,5,359,0,10
3210,53.0,Male,53429.0,76,Platinum,North,Electronics,5,333,0,1
3211,23.0,Male,46252.0,99,Silver,East,Electronics,13,97,0,8
3212,43.0,Female,29948.0,18,Basic,West,Electronics,4,232,1,6
3213,21.0,Male,47384.0,21,Basic,West,Electronics,18,30,1,2
3214,56.0,Male,39843.0,1,Silver,East,Furniture,6,30,0,5
3215,56.0,Female,,38,Gold,West,Groceries,5,215,1,2
3216,67.0,Female,71507.0,41,Basic,North,Furniture,3,173,0,10
3217,52.0,Female,64273.0,42,Platinum,West,Furniture,3,280,1,7
3218,18.0,Male,24597.0,9,Silver,North,Clothing,3,211,0,10
3219,41.0,Female,33726.0,23,Platinum,South,Clothing,2,317,0,6
3220,53.0,Female,44546.0,78,Basic,West,Electronics,18,125,0,7
3221,23.0,Male,40390.0,11,Silver,South,Furniture,10,80,1,6
3222,58.0,Male,54761.0,71,Silver,East,Furniture,7,184,1,10
3223,63.0,Female,31346.0,31,Basic,West,Groceries,14,15,1,1
3224,61.0,Male,64377.0,88,Basic,North,Furniture,10,11,0,3
3225,48.0,,49339.0,26,Silver,West,Clothing,16,342,0,10
3226,37.0,Female,,30,Gold,East,Furniture,6,89,1,2
3227,41.0,Male,49785.0,34,Silver,East,Clothing,17,3,1,1
3228,42.0,,43737.0,46,Gold,North,Electronics,6,24,0,1
3229,53.0,Male,19540.0,69,Platinum,West,Clothing,18,89,0,4
3230,38.0,Male,50178.0,5,Gold,South,Electronics,10,9,0,1
3231,47.0,Male,45188.0,61,Gold,East,Groceries,10,46,1,2
3232,41.0,Female,35683.0,83,Basic,East,Electronics,9,94,0,1
3233,61.0,Male,66461.0,38,Silver,North,Furniture,15,71,0,6
3234,59.0,Male,60041.0,28,Platinum,West,Clothing,11,188,0,4
3235,47.0,Female,86582.0,26,Silver,South,Electronics,7,139,0,8
3236,39.0,Female,62522.0,61,Gold,West,Electronics,18,10,1,5
3237,45.0,Female,126154.19794779431,150,Gold,West,Electronics,2,3,0,10
3238,24.0,Female,36413.0,46,Gold,South,Electronics,2,19,1,5
3239,52.0,Male,42585.0,30,Silver,North,Electronics,13,130,0,8
3240,45.0,Male,40000.0,67,Gold,East,Electronics,11,221,1,10
3241,31.0,Male,51631.0,92,Silver,North,Clothing,19,130,1,6
3242,27.0,Female,,33,Platinum,North,Furniture,1,113,1,6
3243,33.0,Female,59709.0,3,Platinum,West,Furniture,17,138,1,3
3244,33.0,Male,51367.0,69,Silver,South,Electronics,18,43,0,6
3245,48.0,Female,57986.0,83,Platinum,East,Clothing,8,218,1,10
3246,59.0,Female,32837.0,42,Basic,West,Electronics,13,58,1,7
3247,42.0,Male,53700.0,62,Gold,East,Groceries,4,113,0,2
3248,30.0,Male,69487.0,58,Gold,West,Furniture,19,188,1,3
3249,23.0,Female,37092.0,57,Gold,South,Electronics,3,122,1,6
3250,61.0,Female,36682.0,1,Basic,East,Clothing,6,85,0,10
3251,26.0,Female,60679.0,73,Gold,East,Furniture,6,106,1,9
3252,62.0,Male,35464.0,60,Silver,North,Clothing,6,356,0,9
3253,53.0,Male,46500.0,69,Gold,West,Groceries,8,99,1,8
3254,60.0,Male,72135.0,59,Silver,West,Electronics,17,9,1,8
3255,37.0,Male,36894.0,46,Platinum,West,Groceries,10,6,1,9
3256,35.0,,73166.0,34,Silver,North,Furniture,5,108,0,9
3257,60.0,Female,44963.0,97,Silver,North,Electronics,19,152,1,10
3258,38.0,Female,33181.0,25,Silver,East,Furniture,11,338,0,9
3259,21.0,Female,59055.0,42,Gold,West,Electronics,10,237,1,5
3260,67.0,Male,51616.0,29,Basic,West,Clothing,3,27,1,6
3261,50.0,Male,50197.0,25,Basic,East,Furniture,10,119,1,5
3262,,Male,38469.0,54,Silver,East,Groceries,2,211,1,1
3263,24.0,Female,51506.0,73,Gold,East,Groceries,9,100,0,4
3264,23.0,Male,18985.0,67,Basic,South,Clothing,5,3,0,1
3265,32.0,Male,53281.0,15,Platinum,South,Clothing,17,294,0,1
3266,35.0,Female,69458.0,4,Platinum,East,Groceries,6,330,1,3
3267,49.0,Male,23518.0,38,Gold,North,Clothing,11,329,0,7
3268,28.0,,43898.0,20,,North,Electronics,5,17,0,1
3269,37.0,Male,,23,Platinum,West,Groceries,7,106,1,7
3270,41.0,Male,27334.0,37,Platinum,South,Furniture,7,230,0,10
3271,32.0,Female,19206.0,62,Basic,South,Groceries,4,304,1,10
3272,65.0,Female,32287.0,8,Platinum,East,Clothing,10,177,1,1
3273,,Female,46364.0,37,Silver,East,Electronics,18,84,0,9
3274,38.0,Female,67237.0,45,Silver,East,Furniture,1,263,0,5
3275,59.0,Female,27159.0,97,Platinum,East,Groceries,14,196,1,6
3276,43.0,Female,54415.0,33,Silver,East,Groceries,6,249,1,9
3277,61.0,Male,,7,Basic,North,Furniture,11,149,1,3
3278,31.0,Male,75079.0,22,Gold,North,Electronics,14,206,1,3
3279,54.0,Female,58565.0,5,Silver,East,Clothing,3,81,0,5
3280,38.0,Male,59428.0,15,Platinum,North,Clothing,16,189,1,7
3281,35.0,Female,,21,Gold,East,Clothing,16,206,0,3
3282,22.0,Male,36136.0,89,Gold,East,Clothing,7,308,1,4
3283,20.0,Female,41407.0,17,Platinum,South,Furniture,8,269,0,2
3284,40.0,Male,66753.0,56,Silver,North,Electronics,4,290,1,9
3285,43.0,Male,19238.0,50,Basic,North,Electronics,12,361,1,10
3286,54.0,Male,39765.0,7,Silver,South,Groceries,12,300,0,9
3287,41.0,Male,30037.0,50,Silver,North,Groceries,10,255,1,2
3288,66.0,Male,53513.0,60,,South,Electronics,12,8,0,5
3289,36.0,Female,43675.0,83,Gold,West,Groceries,11,114,1,1
3290,68.0,Female,59389.0,7,Basic,North,Electronics,11,5,1,8
3291,42.0,Female,48365.0,40,Basic,East,Furniture,15,342,1,6
3292,38.0,Male,26808.0,45,Platinum,South,Furniture,6,73,0,10
3293,29.0,Female,27501.0,59,Platinum,East,Clothing,11,348,1,10
3294,58.0,Male,49909.0,88,Silver,East,Electronics,2,121,0,2
3295,50.0,Male,38432.0,75,Platinum,North,Furniture,9,302,1,2
3296,67.0,Male,42010.0,55,Basic,South,Electronics,11,234,0,10
3297,21.0,Female,64076.0,64,Basic,West,Groceries,16,66,0,5
3298,59.0,Male,61385.0,65,Platinum,East,Electronics,13,230,1,7
3299,24.0,Female,76966.0,54,Platinum,East,Clothing,13,31,1,9
3300,39.0,Female,45254.0,96,Platinum,West,Clothing,18,307,1,9
3301,50.0,Male,40382.0,40,Basic,South,Furniture,1,297,1,6
3302,34.0,Male,56272.0,53,Gold,North,Groceries,10,51,0,2
3303,41.0,Female,41588.0,44,Gold,East,Groceries,19,147,0,6
3304,51.0,Female,42079.0,63,Platinum,North,Electronics,17,95,1,1
3305,45.0,Female,46968.0,2,Silver,South,Groceries,1,329,0,2
3306,60.0,Female,74791.0,79,Silver,West,Clothing,1,38,1,3
3307,58.0,Female,60559.0,21,Gold,North,Furniture,17,198,1,5
3308,56.0,Female,62132.0,88,Platinum,South,Furniture,15,241,1,10
3309,39.0,Male,74117.0,50,Basic,North,Furniture,2,173,1,1
3310,,Female,63537.0,81,Silver,North,Groceries,11,256,1,10
3311,,Female,126154.19794779431,150,Silver,East,Groceries,2,41,0,5
3312,51.0,Female,63310.0,9,Basic,North,Clothing,9,129,1,5
3313,23.0,Female,65213.0,99,Basic,East,Electronics,19,54,0,4
3314,63.0,Male,59777.0,20,Platinum,South,Electronics,2,86,1,3
3315,23.0,Male,47068.0,83,Basic,South,Furniture,16,212,1,7
3316,51.0,Female,58194.0,18,Basic,East,Furniture,9,269,1,7
3317,18.0,Female,49696.0,84,Basic,West,Groceries,4,296,1,1
3318,27.0,Female,35328.0,30,,North,Furniture,13,21,0,7
3319,38.0,Male,39055.0,65,Basic,South,Clothing,15,215,0,3
3320,22.0,Male,60555.0,24,Silver,South,Clothing,2,189,1,3
3321,19.0,Male,36412.0,88,Platinum,West,Furniture,18,161,1,6
3322,39.0,Male,37826.0,47,,South,Furniture,9,201,1,6
3323,65.0,Male,61300.0,83,Platinum,East,Furniture,1,29,1,4
3324,19.0,Male,52006.0,94,Gold,West,Furniture,3,244,0,5
3325,27.0,Female,58657.0,90,Silver,South,Furniture,17,183,0,3
3326,51.0,Male,31564.0,44,Basic,West,Clothing,11,32,1,3
3327,33.0,Male,58241.0,29,Silver,West,Electronics,8,267,0,9
3328,65.0,Female,40099.0,77,,South,Clothing,12,36,0,5
3329,68.0,Male,34746.0,68,Basic,South,Clothing,11,93,1,1
3330,56.0,Female,42419.0,17,Platinum,South,Furniture,13,159,0,9
3331,39.0,Male,70430.0,97,Platinum,West,Electronics,15,180,1,10
3332,29.0,Female,44533.0,5,Platinum,East,Furniture,17,306,0,6
3333,41.0,Female,83020.0,92,Silver,East,Clothing,12,218,0,9
3334,64.0,Female,19067.0,88,Silver,North,Electronics,19,329,1,7
3335,57.0,Female,26805.0,81,Platinum,South,Groceries,11,353,0,10
3336,55.0,,69862.0,50,Platinum,East,Furniture,10,343,0,10
3337,27.0,Male,73634.0,40,Basic,North,Groceries,17,227,0,7
3338,52.0,Male,37048.0,46,Platinum,North,Groceries,13,212,0,5
3339,68.0,Female,51033.0,51,Platinum,South,Groceries,16,353,0,7
3340,66.0,,,11,Platinum,North,Groceries,17,163,1,10
3341,49.0,Female,46559.0,12,Platinum,East,Electronics,5,158,1,4
3342,24.0,Male,52248.0,13,Silver,North,Furniture,9,110,0,6
3343,38.0,Female,,64,Platinum,North,Electronics,4,55,1,2
3344,37.0,Female,27778.0,8,Gold,East,Furniture,9,350,0,10
3345,43.0,Female,44830.0,65,Platinum,North,Furniture,16,214,0,3
3346,21.0,Female,50185.0,9,Silver,North,Furniture,7,15,1,2
3347,63.0,Male,51546.0,92,Gold,West,Electronics,14,153,0,10
3348,69.0,Female,24042.0,2,Gold,North,Clothing,14,20,1,2
3349,39.0,Female,61305.0,78,Platinum,North,Groceries,7,52,0,7
3350,32.0,Male,51942.0,13,Platinum,West,Clothing,16,343,0,5
3351,57.0,Female,34169.0,2,Silver,West,Clothing,18,321,1,6
3352,38.0,Female,76985.0,68,Gold,West,Clothing,6,84,0,3
3353,32.0,Male,44801.0,76,Gold,South,Groceries,7,326,1,10
3354,39.0,,45775.0,48,Silver,South,Clothing,19,224,1,5
3355,,Male,59625.0,74,Platinum,East,Groceries,8,129,0,5
3356,45.0,Female,78260.0,3,Basic,North,Groceries,1,350,0,4
3357,31.0,Female,60215.0,68,Basic,East,Groceries,17,16,1,10
3358,,Male,62391.0,6,Gold,South,Furniture,19,274,0,4
3359,58.0,Male,34975.0,87,Gold,North,Furniture,7,77,0,8
3360,57.0,Male,51304.0,5,Platinum,North,Clothing,18,300,1,6
3361,45.0,Female,42016.0,3,Basic,West,Furniture,6,306,0,2
3362,43.0,Female,60561.0,10,Gold,South,Groceries,6,92,0,2
3363,66.0,Male,61954.0,43,Platinum,North,Furniture,1,270,1,2
3364,19.0,Female,74498.0,19,Basic,West,Groceries,10,52,0,6
3365,42.0,Male,17624.0,14,Silver,North,Electronics,8,349,0,1
3366,20.0,Female,40541.0,21,Gold,South,Furniture,7,121,0,3
3367,25.0,Female,69503.0,43,,East,Clothing,9,50,0,1
3368,61.0,Female,28977.0,28,Basic,East,Electronics,1,273,0,4
3369,50.0,,62084.0,21,Platinum,North,Electronics,11,120,0,1
3370,59.0,Male,67010.0,36,Platinum,West,Furniture,3,95,1,9
3371,69.0,Female,49574.0,24,Basic,West,Furniture,18,149,0,6
3372,52.0,Female,28678.0,54,Silver,West,Clothing,6,289,0,8
3373,23.0,Male,48177.0,38,Platinum,South,Electronics,11,257,0,2
3374,56.0,Female,71880.0,17,Gold,East,Groceries,5,184,1,6
3375,69.0,Male,73085.0,22,Silver,East,Furniture,4,260,0,4
3376,40.0,Male,53118.0,83,Silver,North,Electronics,8,150,1,7
3377,42.0,,35341.0,45,Gold,East,Electronics,10,205,1,8
3378,67.0,Female,76075.0,74,Basic,West,Groceries,3,172,1,6
3379,60.0,Male,62313.0,61,Platinum,South,Electronics,13,313,1,1
3380,36.0,,36327.0,11,Silver,West,Furniture,17,222,1,8
3381,22.0,Male,55137.0,61,Platinum,West,Groceries,5,168,0,1
3382,68.0,Female,54451.0,38,Platinum,East,Furniture,8,244,0,9
3383,28.0,Male,40448.0,66,Silver,South,Clothing,19,218,0,2
3384,29.0,Male,55221.0,33,Basic,South,Electronics,18,56,0,10
3385,27.0,Male,66592.0,43,Silver,West,Furniture,1,63,1,6
3386,25.0,Female,45556.0,31,Basic,North,Furniture,4,103,1,8
3387,41.0,Male,68124.0,35,Gold,East,Clothing,18,167,1,5
3388,45.0,Female,23669.0,37,,North,Electronics,14,7,1,2
3389,58.0,Female,83274.0,47,Basic,West,Furniture,11,142,1,5
3390,53.0,Male,50860.0,100,Silver,East,Groceries,9,125,1,1
3391,54.0,Female,66095.0,23,,North,Furniture,13,90,0,8
3392,38.0,Male,53279.0,36,Platinum,North,Furniture,17,311,0,8
3393,25.0,Female,37647.0,40,Basic,North,Furniture,15,216,0,2
3394,26.0,Female,49454.0,90,Basic,East,Furniture,2,123,0,6
3395,64.0,,21357.0,89,Silver,North,Electronics,6,186,1,8
3396,32.0,Male,60325.0,81,Basic,South,Furniture,7,153,1,10
3397,65.0,Male,52906.0,15,Silver,West,Clothing,2,249,1,8
3398,63.0,Female,47126.0,37,,East,Furniture,13,114,0,7
3399,57.0,Female,61290.0,4,Basic,South,Groceries,10,96,0,3
3400,35.0,Male,50562.0,22,Gold,North,Groceries,16,198,0,4
3401,59.0,Male,59102.0,81,Basic,West,Furniture,9,336,0,1
3402,37.0,Female,64434.0,22,Basic,North,Furniture,8,3,0,9
3403,23.0,Female,41761.0,81,Gold,South,Clothing,15,149,0,10
3404,29.0,Female,37468.0,78,Gold,North,Clothing,7,111,1,10
3405,19.0,Male,,78,Silver,East,Electronics,19,20,0,2
3406,24.0,Female,51838.0,17,Silver,South,Electronics,4,203,0,10
3407,33.0,Male,56781.0,72,Gold,East,Groceries,9,182,0,7
3408,20.0,Female,30145.0,98,Basic,West,Furniture,19,331,1,8
3409,62.0,Female,,90,Silver,East,Furniture,2,227,0,4
3410,20.0,Male,37664.0,94,Basic,East,Clothing,7,292,0,10
3411,,Male,18447.0,86,Platinum,North,Clothing,19,358,1,1
3412,67.0,Male,,80,Silver,North,Electronics,6,76,0,5
3413,60.0,Female,20404.0,94,Silver,South,Electronics,15,317,0,10
3414,57.0,Female,,80,Silver,West,Groceries,7,316,1,10
3415,55.0,Female,60816.0,38,Platinum,South,Clothing,6,223,1,6
3416,,Male,54793.0,24,Gold,West,Furniture,1,36,0,7
3417,45.0,Female,42158.0,100,Basic,West,Clothing,14,324,1,1
3418,18.0,Male,57541.0,99,Platinum,East,Clothing,1,300,1,4
3419,25.0,Male,65727.0,6,Gold,North,Clothing,6,333,0,5
3420,54.0,Male,35212.0,68,Silver,West,Electronics,18,90,1,5
3421,49.0,Female,64645.0,82,Gold,North,Furniture,17,29,1,7
3422,65.0,Female,63963.0,6,Gold,West,Furniture,2,176,0,4
3423,60.0,Male,54395.0,26,Gold,North,Electronics,8,220,1,10
